Room,Building,,Contract Status Date,,,Class Year,,College,,,
338,1939,,,,"Apr 8, 2013 2:31:42 PM",2016,WILSON,,,,
339,1939,,,,"Apr 8, 2013 2:31:46 PM",2016,WILSON,,,,
335,1939,,,,"Apr 8, 2013 2:32:07 PM",2016,WILSON,,,,
337,1939,,,,"Apr 8, 2013 2:33:42 PM",2016,WILSON,,,,
340,1939,,,,"Apr 8, 2013 2:34:14 PM",2016,WILSON,,,,
231,WALKER,,,,"Apr 8, 2013 2:39:34 PM",2016,WILSON,,,,
231,WALKER,,,,"Apr 8, 2013 2:39:34 PM",2016,WILSON,,,,
231,WALKER,,,,"Apr 8, 2013 2:39:34 PM",2016,WILSON,,,,
231,WALKER,,,,"Apr 8, 2013 2:39:34 PM",2016,WILSON,,,,
213,WALKER,,,,"Apr 8, 2013 2:44:35 PM",2016,WILSON,,,,
122,1937,,,,"Apr 8, 2013 2:49:24 PM",2016,WILSON,,,,
232,1939,,,,"Apr 8, 2013 2:50:08 PM",2016,WILSON,,,,
213,1937,,,,"Apr 8, 2013 2:53:37 PM",2016,WILSON,,,,
213,1937,,,,"Apr 8, 2013 2:53:37 PM",2016,WILSON,,,,
216,1937,,,,"Apr 8, 2013 2:54:04 PM",2016,WILSON,,,,
232,1937,,,,"Apr 8, 2013 2:54:06 PM",2016,WILSON,,,,
232,1937,,,,"Apr 8, 2013 2:54:06 PM",2016,WILSON,,,,
122,DODGE OSBORN,,,,"Apr 8, 2013 2:54:29 PM",2016,WILSON,,,,
227,DODGE OSBORN,,,,"Apr 8, 2013 2:55:50 PM",2016,WILSON,,,,
131,1937,,,,"Apr 8, 2013 3:05:24 PM",2016,WILSON,,,,
131,1937,,,,"Apr 8, 2013 3:05:24 PM",2016,WILSON,,,,
131,1937,,,,"Apr 8, 2013 3:05:24 PM",2016,WILSON,,,,
131,1937,,,,"Apr 8, 2013 3:05:24 PM",2016,WILSON,,,,
131,1937,,,,"Apr 8, 2013 3:05:24 PM",2016,WILSON,,,,
131,1937,,,,"Apr 8, 2013 3:05:24 PM",2016,WILSON,,,,
212,DODGE OSBORN,,,,"Apr 8, 2013 3:05:47 PM",2016,WILSON,,,,
132,1927,,,,"Apr 8, 2013 3:12:02 PM",2016,WILSON,,,,
132,1927,,,,"Apr 8, 2013 3:12:02 PM",2016,WILSON,,,,
132,1927,,,,"Apr 8, 2013 3:12:02 PM",2016,WILSON,,,,
132,1927,,,,"Apr 8, 2013 3:12:02 PM",2016,WILSON,,,,
132,1927,,,,"Apr 8, 2013 3:12:02 PM",2016,WILSON,,,,
132,1927,,,,"Apr 8, 2013 3:12:02 PM",2016,WILSON,,,,
104,1937,,,,"Apr 8, 2013 3:12:16 PM",2016,WILSON,,,,
202,DODGE OSBORN,,,,"Apr 8, 2013 3:20:10 PM",2016,WILSON,,,,
112,1927,,,,"Apr 8, 2013 3:20:39 PM",2016,WILSON,,,,
112,1927,,,,"Apr 8, 2013 3:20:39 PM",2016,WILSON,,,,
112,1927,,,,"Apr 8, 2013 3:20:39 PM",2016,WILSON,,,,
112,1927,,,,"Apr 8, 2013 3:20:39 PM",2016,WILSON,,,,
201,DODGE OSBORN,,,,"Apr 8, 2013 3:21:32 PM",2016,WILSON,,,,
217,DODGE OSBORN,,,,"Apr 8, 2013 3:21:48 PM",2016,WILSON,,,,
214,1938,,,,"Apr 8, 2013 3:27:40 PM",2016,WILSON,,,,
221,WALKER,,,,"Apr 8, 2013 3:29:37 PM",2016,WILSON,,,,
221,WALKER,,,,"Apr 8, 2013 3:29:37 PM",2016,WILSON,,,,
221,WALKER,,,,"Apr 8, 2013 3:29:37 PM",2016,WILSON,,,,
234,1938,,,,"Apr 8, 2013 3:30:05 PM",2016,WILSON,,,,
121,DODGE OSBORN,,,,"Apr 8, 2013 3:39:59 PM",2016,WILSON,,,,
121,DODGE OSBORN,,,,"Apr 8, 2013 3:39:59 PM",2016,WILSON,,,,
121,DODGE OSBORN,,,,"Apr 8, 2013 3:39:59 PM",2016,WILSON,,,,
121,DODGE OSBORN,,,,"Apr 8, 2013 3:39:59 PM",2016,WILSON,,,,
121,DODGE OSBORN,,,,"Apr 8, 2013 3:39:59 PM",2016,WILSON,,,,
121,DODGE OSBORN,,,,"Apr 8, 2013 3:39:59 PM",2016,WILSON,,,,
121,DODGE OSBORN,,,,"Apr 8, 2013 3:39:59 PM",2016,WILSON,,,,
121,DODGE OSBORN,,,,"Apr 8, 2013 3:39:59 PM",2016,WILSON,,,,
121,DODGE OSBORN,,,,"Apr 8, 2013 3:39:59 PM",2016,WILSON,,,,
121,DODGE OSBORN,,,,"Apr 8, 2013 3:39:59 PM",2016,WILSON,,,,
216,DODGE OSBORN,,,,"Apr 8, 2013 3:44:43 PM",2016,WILSON,,,,
213,DODGE OSBORN,,,,"Apr 8, 2013 3:45:01 PM",2016,WILSON,,,,
213,DODGE OSBORN,,,,"Apr 8, 2013 3:45:01 PM",2016,WILSON,,,,
116,DODGE OSBORN,,,,"Apr 8, 2013 3:45:14 PM",2016,WILSON,,,,
201,CLAPP,,,,"Apr 8, 2013 3:51:08 PM",2016,WILSON,,,,
201,CLAPP,,,,"Apr 8, 2013 3:51:08 PM",2016,WILSON,,,,
201,CLAPP,,,,"Apr 8, 2013 3:51:08 PM",2016,WILSON,,,,
201,CLAPP,,,,"Apr 8, 2013 3:51:08 PM",2016,WILSON,,,,
222,1939,,,,"Apr 8, 2013 3:54:51 PM",2016,WILSON,,,,
401,FEINBERG,,,,"Apr 8, 2013 3:55:58 PM",2016,WILSON,,,,
401,FEINBERG,,,,"Apr 8, 2013 3:55:58 PM",2016,WILSON,,,,
401,FEINBERG,,,,"Apr 8, 2013 3:55:58 PM",2016,WILSON,,,,
401,FEINBERG,,,,"Apr 8, 2013 3:55:58 PM",2016,WILSON,,,,
401,FEINBERG,,,,"Apr 8, 2013 3:55:58 PM",2016,WILSON,,,,
401,FEINBERG,,,,"Apr 8, 2013 3:55:58 PM",2016,WILSON,,,,
342,1939,,,,"Apr 8, 2013 4:03:15 PM",2016,WILSON,,,,
343,1939,,,,"Apr 8, 2013 4:03:22 PM",2016,WILSON,,,,
206,1937,,,,"Apr 8, 2013 4:06:02 PM",2016,WILSON,,,,
205,1937,,,,"Apr 8, 2013 4:08:08 PM",2016,WILSON,,,,
225,1938,,,,"Apr 8, 2013 4:09:10 PM",2016,WILSON,,,,
222,1938,,,,"Apr 8, 2013 4:11:23 PM",2016,WILSON,,,,
211,DODGE OSBORN,,,,"Apr 8, 2013 4:14:28 PM",2016,WILSON,,,,
211,DODGE OSBORN,,,,"Apr 8, 2013 4:14:28 PM",2016,WILSON,,,,
211,DODGE OSBORN,,,,"Apr 8, 2013 4:14:28 PM",2016,WILSON,,,,
211,DODGE OSBORN,,,,"Apr 8, 2013 4:14:28 PM",2016,WILSON,,,,
211,DODGE OSBORN,,,,"Apr 8, 2013 4:14:28 PM",2016,WILSON,,,,
211,DODGE OSBORN,,,,"Apr 8, 2013 4:14:29 PM",2016,WILSON,,,,
211,DODGE OSBORN,,,,"Apr 8, 2013 4:14:29 PM",2016,WILSON,,,,
211,DODGE OSBORN,,,,"Apr 8, 2013 4:14:29 PM",2016,WILSON,,,,
213,1938,,,,"Apr 8, 2013 4:27:33 PM",2016,WILSON,,,,
312,WITHERSPOON,,,,"Apr 8, 2013 4:28:31 PM",2016,ROCKEFELLER,,,,
212,1938,,,,"Apr 8, 2013 4:29:54 PM",2016,WILSON,,,,
112,1938,,,,"Apr 8, 2013 4:31:56 PM",2016,WILSON,,,,
235,1938,,,,"Apr 8, 2013 4:31:58 PM",2016,WILSON,,,,
235,1938,,,,"Apr 8, 2013 4:31:58 PM",2016,WILSON,,,,
113,1938,,,,"Apr 8, 2013 4:33:21 PM",2016,WILSON,,,,
211,1938,,,,"Apr 8, 2013 4:35:30 PM",2016,WILSON,,,,
211,1938,,,,"Apr 8, 2013 4:35:30 PM",2016,WILSON,,,,
211,1938,,,,"Apr 8, 2013 4:35:30 PM",2016,WILSON,,,,
211,1938,,,,"Apr 8, 2013 4:35:30 PM",2016,WILSON,,,,
211,1938,,,,"Apr 8, 2013 4:35:30 PM",2016,WILSON,,,,
211,1938,,,,"Apr 8, 2013 4:35:30 PM",2016,WILSON,,,,
211,1938,,,,"Apr 8, 2013 4:35:30 PM",2016,WILSON,,,,
236,1937,,,,"Apr 8, 2013 4:38:08 PM",2016,WILSON,,,,
202,1937,,,,"Apr 8, 2013 4:41:51 PM",2016,WILSON,,,,
233,1937,,,,"Apr 8, 2013 4:43:54 PM",2016,WILSON,,,,
233,1937,,,,"Apr 8, 2013 4:43:54 PM",2016,WILSON,,,,
203,1937,,,,"Apr 8, 2013 4:43:57 PM",2016,WILSON,,,,
202,CLAPP,,,,"Apr 8, 2013 4:44:10 PM",2016,WILSON,,,,
202,CLAPP,,,,"Apr 8, 2013 4:44:10 PM",2016,WILSON,,,,
202,CLAPP,,,,"Apr 8, 2013 4:44:10 PM",2016,WILSON,,,,
202,CLAPP,,,,"Apr 8, 2013 4:44:10 PM",2016,WILSON,,,,
103,1937,,,,"Apr 8, 2013 4:44:42 PM",2016,WILSON,,,,
341,1939,,,,"Apr 8, 2013 4:52:37 PM",2016,WILSON,,,,
126,1937,,,,"Apr 8, 2013 4:53:28 PM",2016,WILSON,,,,
203,DODGE OSBORN,,,,"Apr 8, 2013 4:54:34 PM",2016,WILSON,,,,
212,CLAPP,,,"Apr 8, 2013 4:59:25 PM",,2016,WILSON,,,,
212,CLAPP,,,"Apr 8, 2013 4:59:25 PM",,2016,WILSON,,,,
212,CLAPP,,,"Apr 8, 2013 4:59:25 PM",,2016,WILSON,,,,
212,CLAPP,,,"Apr 8, 2013 4:59:25 PM",,2016,WILSON,,,,
334,1939,,,"Apr 8, 2013 5:02:08 PM",,2016,WILSON,,,,
334,1939,,,"Apr 8, 2013 5:02:08 PM",,2016,WILSON,,,,
135,1927,,,"Apr 8, 2013 5:06:35 PM",,2016,WILSON,,,,
135,1927,,,"Apr 8, 2013 5:06:35 PM",,2016,WILSON,,,,
135,1927,,,"Apr 8, 2013 5:06:35 PM",,2016,WILSON,,,,
135,1927,,,"Apr 8, 2013 5:06:35 PM",,2016,WILSON,,,,
232,CLAPP,,,"Apr 8, 2013 5:12:44 PM",,2016,WILSON,,,,
232,CLAPP,,,"Apr 8, 2013 5:12:44 PM",,2016,WILSON,,,,
232,CLAPP,,,"Apr 8, 2013 5:12:44 PM",,2016,WILSON,,,,
232,CLAPP,,,"Apr 8, 2013 5:12:44 PM",,2016,WILSON,,,,
114,GAUSS,,,"Apr 8, 2013 5:16:38 PM",,2016,WILSON,,,,
112,GAUSS,,,"Apr 8, 2013 5:17:41 PM",,2016,WILSON,,,,
111,GAUSS,,,"Apr 8, 2013 5:18:14 PM",,2016,WILSON,,,,
121,1927,,,"Apr 8, 2013 5:20:01 PM",,2016,WILSON,,,,
121,1927,,,"Apr 8, 2013 5:20:01 PM",,2016,WILSON,,,,
121,1927,,,"Apr 8, 2013 5:20:01 PM",,2016,WILSON,,,,
121,1927,,,"Apr 8, 2013 5:20:01 PM",,2016,WILSON,,,,
111,1927,,,"Apr 8, 2013 5:20:19 PM",,2016,WILSON,,,,
111,1927,,,"Apr 8, 2013 5:20:19 PM",,2016,WILSON,,,,
111,1927,,,"Apr 8, 2013 5:20:19 PM",,2016,WILSON,,,,
111,1927,,,"Apr 8, 2013 5:20:19 PM",,2016,WILSON,,,,
105,1937,,,"Apr 8, 2013 5:23:15 PM",,2016,WILSON,,,,
301,WALKER,,,"Apr 8, 2013 5:30:59 PM",,2016,WILSON,,,,
301,WALKER,,,"Apr 8, 2013 5:30:59 PM",,2016,WILSON,,,,
113,GAUSS,,,"Apr 8, 2013 5:32:54 PM",,2016,WILSON,,,,
123,1937,,,"Apr 8, 2013 5:35:52 PM",,2016,WILSON,,,,
123,1937,,,"Apr 8, 2013 5:35:52 PM",,2016,WILSON,,,,
132,1938,,,"Apr 8, 2013 5:35:54 PM",,2016,WILSON,,,,
132,1938,,,"Apr 8, 2013 5:35:54 PM",,2016,WILSON,,,,
132,1938,,,"Apr 8, 2013 5:35:54 PM",,2016,WILSON,,,,
132,1938,,,"Apr 8, 2013 5:35:54 PM",,2016,WILSON,,,,
301,FEINBERG,,,"Apr 8, 2013 5:45:48 PM",,2016,WILSON,,,,
301,FEINBERG,,,"Apr 8, 2013 5:45:48 PM",,2016,WILSON,,,,
301,FEINBERG,,,"Apr 8, 2013 5:45:49 PM",,2016,WILSON,,,,
301,FEINBERG,,,"Apr 8, 2013 5:45:49 PM",,2016,WILSON,,,,
102,FEINBERG,,,"Apr 8, 2013 5:53:33 PM",,2016,WILSON,,,,
102,FEINBERG,,,"Apr 8, 2013 5:53:33 PM",,2016,WILSON,,,,
102,FEINBERG,,,"Apr 8, 2013 5:53:33 PM",,2016,WILSON,,,,
102,FEINBERG,,,"Apr 8, 2013 5:53:33 PM",,2016,WILSON,,,,
402,FEINBERG,,,"Apr 8, 2013 6:08:30 PM",,2016,WILSON,,,,
402,FEINBERG,,,"Apr 8, 2013 6:08:30 PM",,2016,WILSON,,,,
402,FEINBERG,,,"Apr 8, 2013 6:08:30 PM",,2016,WILSON,,,,
402,FEINBERG,,,"Apr 8, 2013 6:08:30 PM",,2016,WILSON,,,,
402,FEINBERG,,,"Apr 8, 2013 6:08:30 PM",,2016,WILSON,,,,
402,FEINBERG,,,"Apr 8, 2013 6:08:30 PM",,2016,WILSON,,,,
333,1939,,,"Apr 8, 2013 6:09:39 PM",,2016,WILSON,,,,
333,1939,,,"Apr 8, 2013 6:09:39 PM",,2016,WILSON,,,,
322,WALKER,,,"Apr 8, 2013 6:10:55 PM",,2016,WILSON,,,,
322,WALKER,,,,"Apr 8, 2013 6:10:55 PM",2016,WILSON,,,,
322,WALKER,,,,"Apr 8, 2013 6:10:55 PM",2016,WILSON,,,,
322,WALKER,,,,"Apr 8, 2013 6:10:55 PM",2016,WILSON,,,,
312,WALKER,,,,"Apr 8, 2013 6:26:50 PM",2016,WILSON,,,,
312,WALKER,,,,"Apr 8, 2013 6:26:50 PM",2016,WILSON,,,,
312,WALKER,,,,"Apr 8, 2013 6:26:50 PM",2016,WILSON,,,,
312,WALKER,,,,"Apr 8, 2013 6:26:50 PM",2016,WILSON,,,,
305,WALKER,,,,"Apr 8, 2013 6:30:01 PM",2016,WILSON,,,,
305,WALKER,,,,"Apr 8, 2013 6:30:01 PM",2016,WILSON,,,,
332,WALKER,,,,"Apr 8, 2013 6:35:51 PM",2016,WILSON,,,,
332,WALKER,,,,"Apr 8, 2013 6:35:51 PM",2016,WILSON,,,,
332,WALKER,,,,"Apr 8, 2013 6:35:51 PM",2016,WILSON,,,,
332,WALKER,,,,"Apr 8, 2013 6:35:51 PM",2016,WILSON,,,,
101,GAUSS,,,,"Apr 8, 2013 6:50:21 PM",2016,WILSON,,,,
101,GAUSS,,,,"Apr 8, 2013 6:50:21 PM",2016,WILSON,,,,
101,GAUSS,,,,"Apr 8, 2013 6:50:21 PM",2016,WILSON,,,,
101,GAUSS,,,,"Apr 8, 2013 6:50:21 PM",2016,WILSON,,,,
101,GAUSS,,,,"Apr 8, 2013 6:50:21 PM",2016,WILSON,,,,
101,GAUSS,,,,"Apr 8, 2013 6:50:21 PM",2016,WILSON,,,,
101,GAUSS,,,,"Apr 8, 2013 6:50:21 PM",2016,WILSON,,,,
332,1939,,,,"Apr 8, 2013 6:53:14 PM",2016,WILSON,,,,
332,1939,,,,"Apr 8, 2013 6:53:14 PM",2016,WILSON,,,,
204,DODGE OSBORN,,,,"Apr 8, 2013 6:53:48 PM",2016,WILSON,,,,
204,DODGE OSBORN,,,,"Apr 8, 2013 6:53:48 PM",2016,WILSON,,,,
204,DODGE OSBORN,,,,"Apr 8, 2013 6:53:48 PM",2016,WILSON,,,,
204,DODGE OSBORN,,,,"Apr 8, 2013 6:53:48 PM",2016,WILSON,,,,
302,WALKER,,,,"Apr 8, 2013 7:00:56 PM",2016,WILSON,,,,
302,WALKER,,,,"Apr 8, 2013 7:00:56 PM",2016,WILSON,,,,
121,1937,,,,"Apr 8, 2013 7:09:24 PM",2016,WILSON,,,,
121,1937,,,,"Apr 8, 2013 7:09:24 PM",2016,WILSON,,,,
121,1937,,,,"Apr 8, 2013 7:09:24 PM",2016,WILSON,,,,
121,1937,,,,"Apr 8, 2013 7:09:24 PM",2016,WILSON,,,,
121,1937,,,,"Apr 8, 2013 7:09:24 PM",2016,WILSON,,,,
121,1937,,,,"Apr 8, 2013 7:09:24 PM",2016,WILSON,,,,
120,GAUSS,,,,"Apr 8, 2013 7:22:48 PM",2016,WILSON,,,,
120,GAUSS,,,,"Apr 8, 2013 7:22:48 PM",2016,WILSON,,,,
120,GAUSS,,,,"Apr 8, 2013 7:22:48 PM",2016,WILSON,,,,
120,GAUSS,,,,"Apr 8, 2013 7:22:48 PM",2016,WILSON,,,,
120,GAUSS,,,,"Apr 8, 2013 7:22:48 PM",2016,WILSON,,,,
120,GAUSS,,,,"Apr 8, 2013 7:22:48 PM",2016,WILSON,,,,
120,GAUSS,,,,"Apr 8, 2013 7:22:48 PM",2016,WILSON,,,,
303,WALKER,,,,"Apr 8, 2013 8:45:27 PM",2016,WILSON,,,,
303,WALKER,,,,"Apr 8, 2013 8:45:27 PM",2016,WILSON,,,,
523A,1903,,,,"Apr 9, 2013 9:31:15 AM",2014,UPPER,,,,
313,PATTON,,,,"Apr 9, 2013 9:31:34 AM",2014,UPPER,,,,
522,1903,,,,"Apr 9, 2013 9:32:09 AM",2014,UPPER,,,,
306,WRIGHT,,,,"Apr 9, 2013 9:35:04 AM",2014,UPPER,,,,
306,WRIGHT,,,,"Apr 9, 2013 9:35:04 AM",2014,UPPER,,,,
421,1903,,,,"Apr 9, 2013 9:35:25 AM",2014,UPPER,,,,
115,HENRY,,,,"Apr 9, 2013 9:42:19 AM",2014,UPPER,,,,
125,HENRY,,,,"Apr 9, 2013 9:43:48 AM",2014,UPPER,,,,
T12,PATTON,,,,"Apr 9, 2013 9:44:00 AM",2014,UPPER,,,,
T12,PATTON,,,"Apr 9, 2013 9:44:00 AM",,2014,UPPER,,,,
T12,PATTON,,,"Apr 9, 2013 9:44:01 AM",,2014,UPPER,,,,
T12,PATTON,,,"Apr 9, 2013 9:44:01 AM",,2014,UPPER,,,,
T12,PATTON,,,"Apr 9, 2013 9:44:01 AM",,2014,UPPER,,,,
T12,PATTON,,,"Apr 9, 2013 9:44:01 AM",,2014,UPPER,,,,
210,BROWN,,,"Apr 9, 2013 9:44:38 AM",,2014,UPPER,,,,
502,1903,,,"Apr 9, 2013 9:54:07 AM",,2014,UPPER,,,,
221,PYNE,,,"Apr 9, 2013 9:54:40 AM",,2014,UPPER,,,,
221,PYNE,,,"Apr 9, 2013 9:54:40 AM",,2014,UPPER,,,,
212,1903,,,"Apr 9, 2013 9:54:43 AM",,2014,UPPER,,,,
403,CUYLER,,,"Apr 9, 2013 9:59:38 AM",,2014,UPPER,,,,
329,BROWN,,,"Apr 9, 2013 10:02:16 AM",,2014,UPPER,,,,
413,DOD,,,"Apr 9, 2013 10:04:56 AM",,2014,UPPER,,,,
413,DOD,,,"Apr 9, 2013 10:04:56 AM",,2014,UPPER,,,,
413,DOD,,,"Apr 9, 2013 10:04:56 AM",,2014,UPPER,,,,
413,DOD,,,"Apr 9, 2013 10:04:56 AM",,2014,UPPER,,,,
316,FOULKE,,,"Apr 9, 2013 10:11:29 AM",,2014,UPPER,,,,
316,FOULKE,,,"Apr 9, 2013 10:11:29 AM",,2014,UPPER,,,,
321,FOULKE,,,"Apr 9, 2013 10:23:08 AM",,2014,UPPER,,,,
321,FOULKE,,,"Apr 9, 2013 10:23:08 AM",,2014,UPPER,,,,
150,SCULLY,,,"Apr 9, 2013 10:23:11 AM",,2014,UPPER,,,,
148,SCULLY,,,"Apr 9, 2013 10:24:03 AM",,2014,UPPER,,,,
402,1903,,,"Apr 9, 2013 10:26:02 AM",,2014,UPPER,,,,
403,DOD,,,"Apr 9, 2013 10:30:57 AM",,2014,UPPER,,,,
403,DOD,,,"Apr 9, 2013 10:30:57 AM",,2014,UPPER,,,,
403,DOD,,,"Apr 9, 2013 10:30:57 AM",,2014,UPPER,,,,
403,DOD,,,"Apr 9, 2013 10:30:57 AM",,2014,UPPER,,,,
F113,1981,,,"Apr 9, 2013 10:44:06 AM",,2016,WHITMAN,,,,
F113,1981,,,"Apr 9, 2013 10:44:06 AM",,2016,WHITMAN,,,,
F113,1981,,,"Apr 9, 2013 10:44:06 AM",,2016,WHITMAN,,,,
F113,1981,,,"Apr 9, 2013 10:44:06 AM",,2016,WHITMAN,,,,
124,LITTLE,,,"Apr 9, 2013 10:45:50 AM",,2014,UPPER,,,,
401,DOD,,,"Apr 9, 2013 10:47:25 AM",,2014,UPPER,,,,
401,DOD,,,"Apr 9, 2013 10:47:25 AM",,2014,UPPER,,,,
401,DOD,,,"Apr 9, 2013 10:47:25 AM",,2014,UPPER,,,,
401,DOD,,,"Apr 9, 2013 10:47:25 AM",,2014,UPPER,,,,
531,1903,,,"Apr 9, 2013 11:02:03 AM",,2014,UPPER,,,,
517,1903,,,"Apr 9, 2013 11:02:05 AM",,2014,UPPER,,,,
532,1903,,,"Apr 9, 2013 11:02:19 AM",,2014,UPPER,,,,
528,1903,,,"Apr 9, 2013 11:02:33 AM",,2014,UPPER,,,,
318,FOULKE,,,"Apr 9, 2013 11:11:53 AM",,2014,UPPER,,,,
317,FOULKE,,,"Apr 9, 2013 11:13:13 AM",,2014,UPPER,,,,
317,FOULKE,,,"Apr 9, 2013 11:13:13 AM",,2014,UPPER,,,,
322,PYNE,,,"Apr 9, 2013 11:18:17 AM",,2014,UPPER,,,,
322,PYNE,,,"Apr 9, 2013 11:18:17 AM",,2014,UPPER,,,,
411,DOD,,,"Apr 9, 2013 11:20:44 AM",,2014,UPPER,,,,
411,DOD,,,"Apr 9, 2013 11:20:44 AM",,2014,UPPER,,,,
411,DOD,,,"Apr 9, 2013 11:20:44 AM",,2014,UPPER,,,,
411,DOD,,,"Apr 9, 2013 11:20:44 AM",,2014,UPPER,,,,
401S,DOD,,,"Apr 9, 2013 11:21:17 AM",,2014,UPPER,,,,
401S,DOD,,,"Apr 9, 2013 11:21:17 AM",,2014,UPPER,,,,
401S,DOD,,,"Apr 9, 2013 11:21:17 AM",,2014,UPPER,,,,
411,1901,,,"Apr 9, 2013 11:34:25 AM",,2014,UPPER,,,,
411,1901,,,"Apr 9, 2013 11:34:25 AM",,2014,UPPER,,,,
411,1901,,,"Apr 9, 2013 11:34:25 AM",,2014,UPPER,,,,
421,1901,,,"Apr 9, 2013 11:35:41 AM",,2014,UPPER,,,,
421,1901,,,"Apr 9, 2013 11:35:41 AM",,2014,UPPER,,,,
621,PYNE,,,"Apr 9, 2013 11:47:30 AM",,2014,UPPER,,,,
621,PYNE,,,"Apr 9, 2013 11:47:30 AM",,2014,UPPER,,,,
623,PYNE,,,"Apr 9, 2013 11:48:34 AM",,2014,UPPER,,,,
410,BROWN,,,"Apr 9, 2013 11:51:05 AM",,2014,UPPER,,,,
095,LITTLE,,,"Apr 9, 2013 11:51:12 AM",,2014,UPPER,,,,
429,BROWN,,,"Apr 9, 2013 11:51:27 AM",,2014,UPPER,,,,
511,PYNE,,,"Apr 9, 2013 11:52:40 AM",,2014,UPPER,,,,
511,PYNE,,,"Apr 9, 2013 11:52:40 AM",,2014,UPPER,,,,
511,PYNE,,,"Apr 9, 2013 11:52:40 AM",,2014,UPPER,,,,
511,PYNE,,,"Apr 9, 2013 11:52:40 AM",,2014,UPPER,,,,
401N,DOD,,,"Apr 9, 2013 11:58:10 AM",,2014,UPPER,,,,
401N,DOD,,,"Apr 9, 2013 11:58:10 AM",,2014,UPPER,,,,
401N,DOD,,,"Apr 9, 2013 11:58:11 AM",,2014,UPPER,,,,
211,PYNE,,,"Apr 9, 2013 11:58:16 AM",,2015,UPPER,,,,
211,PYNE,,,"Apr 9, 2013 11:58:16 AM",,2014,UPPER,,,,
413,CUYLER,,,"Apr 9, 2013 11:58:51 AM",,2014,UPPER,,,,
241,1903,,,"Apr 9, 2013 12:02:20 PM",,2014,UPPER,,,,
244,SCULLY,,,"Apr 9, 2013 12:06:05 PM",,2014,UPPER,,,,
232,SCULLY,,,"Apr 9, 2013 12:07:06 PM",,2014,UPPER,,,,
215,SCULLY,,,"Apr 9, 2013 12:10:41 PM",,2014,UPPER,,,,
213,SCULLY,,,"Apr 9, 2013 12:11:17 PM",,2014,UPPER,,,,
302,SCULLY,,,"Apr 9, 2013 12:14:06 PM",,2014,UPPER,,,,
302,SCULLY,,,"Apr 9, 2013 12:14:06 PM",,2014,UPPER,,,,
302,SCULLY,,,"Apr 9, 2013 12:14:06 PM",,2014,UPPER,,,,
302,SCULLY,,,"Apr 9, 2013 12:14:06 PM",,2014,UPPER,,,,
234,SCULLY,,,"Apr 9, 2013 12:14:39 PM",,2014,UPPER,,,,
225,BROWN,,,"Apr 9, 2013 12:19:49 PM",,2014,UPPER,,,,
201,DOD,,,"Apr 9, 2013 12:20:02 PM",,2014,UPPER,,,,
233,SCULLY,,,"Apr 9, 2013 12:20:17 PM",,2014,UPPER,,,,
214,BROWN,,,"Apr 9, 2013 12:21:24 PM",,2014,UPPER,,,,
231,SCULLY,,,"Apr 9, 2013 12:26:06 PM",,2014,UPPER,,,,
225,SCULLY,,,"Apr 9, 2013 12:29:40 PM",,2014,UPPER,,,,
108,SCULLY,,,"Apr 9, 2013 12:31:08 PM",,2014,UPPER,,,,
235,SCULLY,,,"Apr 9, 2013 12:33:22 PM",,2014,UPPER,,,,
243,1903,,,"Apr 9, 2013 12:33:50 PM",,2014,UPPER,,,,
062,SPELMAN,,,"Apr 9, 2013 12:35:25 PM",,2014,UPPER,,,,
062,SPELMAN,,,"Apr 9, 2013 12:35:25 PM",,2014,UPPER,,,,
310,PATTON,,,"Apr 9, 2013 12:36:06 PM",,2014,UPPER,,,,
307,PATTON,,,"Apr 9, 2013 12:37:10 PM",,2014,UPPER,,,,
307,PATTON,,,"Apr 9, 2013 12:37:10 PM",,2014,UPPER,,,,
307,PATTON,,,"Apr 9, 2013 12:37:10 PM",,2014,UPPER,,,,
307,PATTON,,,"Apr 9, 2013 12:37:10 PM",,2014,UPPER,,,,
307,PATTON,,,"Apr 9, 2013 12:37:10 PM",,2014,UPPER,,,,
307,PATTON,,,"Apr 9, 2013 12:37:10 PM",,2014,UPPER,,,,
116,1901,,,"Apr 9, 2013 12:44:30 PM",,2014,UPPER,,,,
115,1901,,,"Apr 9, 2013 12:44:47 PM",,2014,UPPER,,,,
115,1901,,,"Apr 9, 2013 12:44:47 PM",,2014,UPPER,,,,
225,HENRY,,,"Apr 9, 2013 12:44:49 PM",,2014,UPPER,,,,
225,HENRY,,,"Apr 9, 2013 12:44:49 PM",,2014,UPPER,,,,
121,1901,,,"Apr 9, 2013 12:49:39 PM",,2014,UPPER,,,,
414,SCULLY,,,"Apr 9, 2013 12:52:41 PM",,2014,UPPER,,,,
131,1903,,,"Apr 9, 2013 12:55:16 PM",,2014,UPPER,,,,
231,1903,,,"Apr 9, 2013 12:55:20 PM",,2014,UPPER,,,,
233,1903,,,"Apr 9, 2013 12:55:21 PM",,2014,UPPER,,,,
132,1903,,,"Apr 9, 2013 12:55:45 PM",,2014,UPPER,,,,
415,SCULLY,,,"Apr 9, 2013 12:55:48 PM",,2014,UPPER,,,,
237,1903,,,"Apr 9, 2013 12:56:07 PM",,2014,UPPER,,,,
216,1903,,,"Apr 9, 2013 1:00:54 PM",,2014,UPPER,,,,
112,1903,,,"Apr 9, 2013 1:01:09 PM",,2014,UPPER,,,,
