0686 102	131	17
0686 106	101	89
0686 202	126	15
0686 203	13	12
0686 204	14	13
0686 205	10	9
0686 206	87	76
0686 302	143	29
0686 303	37	36
0686 305	5	4
0686 402	140	26
0686 403	107	94
0686 404	115	102
0686 405	102	90
0686 406	113	100
0693 105	52	46
0693 107	25	25
0693 113	161	38
0693 115	158	36
0693 202	116	17
0693 203	117	18
0693 205	38	36
0693 207	39	37
0693 208	132	24
0693 213	122	21
0694 202	139	29
0694 204	138	28
0694 211	142	31
0694 212	151	33
0694 213	154	34
0694 214	135	25
0694 304	128	23
0694 305	12	12
0694 309	13	13
0694 313	127	22
0695 102	157	35
0695 104	140	30
0695 202	136	26
0695 203	72	66
0695 204	159	37
0695 205	26	26
0696 102	74	68
0696 103	16	16
0696 104	21	21
0696 105	19	19
0696 106	23	23
0696 107	20	20
0696 108	22	22
0696 201	51	45
0696 202	92	8
0696 203	66	60
0696 205	120	20
0696 301	54	48
0696 302	114	16
0696 303	55	49
0696 305	113	15
0696 308	43	40
0696 401	4	3
0696 402	60	3
0696 403	21	17
0696 405	62	5
0703 112	101	11
0703 114	14	14
0703 204	4	4
0703 210	46	5
0703 212	111	13
0703 304	2	2
0703 306	146	32
0703 312	137	27
0703 314	28	28
0703 316	27	27
