0053 401	3	Upperclass	Prv	A	593	No	639	88	608	65
0053 402	1	Upperclass	Pub	A	217	No	34	21	17	10
0053 413	3	Upperclass	Prv	1	557	No	539	57	545	50
0053 421	1	Upperclass	Pub	2	230	No	10	4	4	3
0053 422	2	Upperclass	Pub	2	495	No	143	25	430	68
0053 431	1	Upperclass	Pub	3	171	No	147	101	139	91
0053 432	2	Upperclass	Pub	3	332	No	538	83	299	52
0053 433	1	Upperclass	Pub	3	179	No	142	97	274	181
0053 501	4	Upperclass	Pub	A	538	No	605	52	669	56
0053 502	2	Upperclass	Pub	A	292	No	5	2	8	2
0053 503	1	Upperclass	Pub	A	158	No	44	28	68	43
0053 504	2	Upperclass	Pub	A	309	No	606	96	700	112
0053 511	1	Upperclass	Pub	1	175	No	149	102	71	45
0053 512	3	Upperclass	Pub	1	424	No	508	52	186	12
0053 513	1	Upperclass	Pub	1	176	No	150	103	183	119
0053 514	1	Upperclass	Pub	1	163	No	151	104	184	120
0053 515	2	Upperclass	Pub	1	369	No	148	26	267	50
0053 516	1	Upperclass	Pub	1	187	No	32	19	70	44
0053 517	1	Upperclass	Pub	1	202	No	11	5	22	13
0053 521	1	Upperclass	Pub	2	163	No	33	20	78	49
0053 523	1	Upperclass	Pub	2	105	No	384	285	276	183
0053 523A	1	Upperclass	Pub	2	235	No	6	2	1	1
0053 525	2	Upperclass	Pub	2	314	No	205	34	242	47
0053 527	1	Upperclass	Pub	2	188	No	24	15	79	50
0053 528	1	Upperclass	Pub	2	194	No	23	14	24	15
0053 531	1	Upperclass	Pub	3	207	No	31	18	21	12
0053 532	1	Upperclass	Pub	3	216	No	30	17	23	14
0053 533	1	Upperclass	Pub	3	112	No	458	322	515	349
0053 534	1	Upperclass	Pub	3	119	No	472	333	445	302
0053 535	3	Upperclass	Pub	3	486	No	7	1	716	106
0056 123	1	Wilson	Pub	2	161	No	14	8	8	7
0056 124	1	Wilson	Pub	2	151	No	19	12
0056 132	1	Wilson	Pub	3	151	No	6	5	10	9
0056 213	1	Wilson	Pub	1	157	No	20	13	30	25
0056 214	1	Wilson	Pub	1	164	No	10	6	9	8
0056 220	1	Wilson	Pub	2	148	No	31	20	12	11
0056 223	1	Wilson	Pub	2	152	No	18	11	13	12
0056 231	4	Wilson	Pub	3	701	No	27	4	29	3
0056 301	2	Wilson	Pub	A	246	No	37	4	81	2
0056 302	2	Wilson	Pub	A	186	No	21	3	91	5
0056 303	2	Wilson	Pub	A	185	No	12	2	93	6
0056 304	1	Wilson	Pub	A	183	No	11	7	4	4
0056 305	2	Wilson	Pub	A	186	No	8	1	87	3
0056 312	4	Wilson	Pub	1	476	No	88	13	86	14
0056 313	1	Wilson	Pub	1	146	No	4	3	1	1
0056 319	1	Wilson	Pub	1	176	No	5	4	7	6
0056 324	1	Wilson	Pub	2	158	No	3	2	2	2
0056 327	1	Wilson	Pub	2	175	No	2	1	6	5
0056 331	4	Wilson	Pub	3	755	No	7	2	5	1
0056 332	2	Wilson	Pub	3	659	No	65	5	88	4
0056 333	2	Wilson	Pub	3	201	No
0059 212	2	Mathey	Pub	1	386	No	19	5
0059 213	2	Mathey	Pub	1	366	No	73	8	33	6
0059 214	2	Mathey	Pub	1	332	No	72	7	47	8
0059 223	3	Mathey	Pub	2	390	No
0059 225	2	Mathey	Pub	2	394	No	46	5	14	3
0059 231	2	Mathey	Pub	3	290	No	108	11	59	10
0059 234	1	Mathey	Pub	3	167	No	17	16	38	30
0059 235	1	Mathey	Pub	3	238	No	16	15	17	13
0059 311	3	Mathey	Pub	1	424	No	30	1	56	1
0059 312	1	Mathey	Pub	1	156	No	43	36	46	38
0059 313	3	Mathey	Pub	1	409	No	132	3
0059 321	4	Mathey	Pub	2	508	No	130	30
0059 323	3	Mathey	Pub	2	421	No	133	4
0059 331	1	Mathey	Pub	3	155	No	48	39	52	42
0059 332	1	Mathey	Pub	3	200	No	8	7	26	20
0059 333	1	Mathey	Pub	3	188	No	18	17	28	22
0059 334	1	Mathey	Pub	3	144	No	74	54	78	49
0059 412	1	Mathey	Pub	1	212	No	24	21	21	15
0059 422	1	Mathey	Pub	2	205	No	26	23	22	16
0059 432	3	Mathey	Pub	3	331	No
0059 433	1	Mathey	Pub	3	195	No	4	3	29	23
0071 411	1	Butler	Pub	1	161	No	80	73	61	57
0071 412	1	Butler	Pub	1	160	No	131	106	138	111
0071 413	1	Butler	Pub	1	144	No	162	121	168	127
0071 414	1	Butler	Pub	1	146	No	163	122	156	118
0071 415	1	Butler	Pub	1	153	No	160	120	155	117
0071 421	1	Butler	Pub	2	160	No	155	119	148	115
0071 422	1	Butler	Pub	2	159	No	145	112	144	114
0071 423	1	Butler	Pub	2	144	No	164	123	143	113
0071 424	1	Butler	Pub	2	148	No	153	118	162	121
0071 425	1	Butler	Pub	2	153	No	152	117	161	120
0071 511	1	Butler	Pub	1	154	No	141	109	149	116
0071 512	1	Butler	Pub	1	145	No	167	126
0071 513	1	Butler	Pub	1	147	No	166	125
0071 514	1	Butler	Pub	1	154	No	150	116	142	112
0071 521	1	Butler	Pub	2	153	No	143	110	165	124
0071 522	1	Butler	Pub	2	145	No	144	111	169	128
0071 523	1	Butler	Pub	2	147	No	164	123
0071 524	1	Butler	Pub	2	154	No	133	107	163	122
0071 611	1	Butler	Pub	1	153	No	147	113	160	119
0071 612	1	Butler	Pub	1	142	No
0071 613	1	Butler	Pub	1	142	No
0071 614	1	Butler	Pub	1	156	No	134	108
0071 621	1	Butler	Pub	2	153	No	148	114	136	109
0071 622	1	Butler	Pub	2	144	No	137	110
0071 623	1	Butler	Pub	2	142	No	170	129
0071 624	1	Butler	Pub	2	159	No	87	79	131	106
0071 625	1	Butler	Pub	2	161	No	149	115	132	107
0091 103	1	Wilson	Pub	A	125	No	63	44	68	54
0091 104	1	Wilson	Pub	A	131	No	61	42	39	32
0091 105	1	Wilson	Pub	A	115	No	75	53	80	61
0091 121	6	Wilson	Prv	2	887	No	92	7
0091 122	1	Wilson	Pub	2	163	No	25	16	31	26
0091 125	1	Wilson	Pub	2	118	No
0091 126	1	Wilson	Pub	2	119	No	70	56
0091 131	6	Wilson	Prv	3	889	No	84	6	36	2
0091 201	1	Wilson	Pub	A	150	No	29	19	19	15
0091 202	1	Wilson	Pub	A	130	No	59	41	65	52
0091 203	1	Wilson	Pub	A	116	No	76	54	66	53
0091 204	1	Wilson	Pub	A	137	No	50	32	20	16
0091 205	1	Wilson	Pub	A	121	No	62	43	55	44
0091 206	1	Wilson	Pub	A	128	No	51	33	54	43
0091 214	1	Wilson	Pub	1	117	No
0091 215	1	Wilson	Pub	1	117	No
0091 216	1	Wilson	Pub	1	145	No	28	18	33	28
0091 226	1	Wilson	Pub	2	141	No	58	40	3	3
0091 236	1	Wilson	Pub	3	142	No	64	51
0092 112	1	Wilson	Pub	1	145	Yes	42	26	60	49
0092 113	1	Wilson	Pub	1	118	Yes	83	57	62	50
0092 114	1	Wilson	Pub	1	143	Yes
0092 121	8	Wilson	Prv	2	1155	Yes	81	1	94	1
0092 131	8	Wilson	Prv	3	1149	Yes
0092 132	4	Wilson	Pub	3	605	Yes	89	14	83	12
0092 211	7	Wilson	Prv	1	1146	Yes	49	1	63	1
0092 212	1	Wilson	Pub	1	144	Yes	48	31	59	48
0092 213	1	Wilson	Pub	1	142	Yes	82	56	58	47
0092 214	1	Wilson	Pub	1	156	Yes	45	29	44	36
0092 215	1	Wilson	Pub	1	164	Yes	38	23	22	18
0092 222	1	Wilson	Pub	2	151	Yes	57	39	57	46
0092 225	1	Wilson	Pub	2	163	Yes	39	24	56	45
0092 233	1	Wilson	Pub	3	134	Yes	68	47
0092 234	1	Wilson	Pub	3	149	Yes	67	46	45	37
0092 235	2	Wilson	Pub	3	250	Yes	66	6	61	1
0093 115	1	Wilson	Pub	1	163	No	15	9	16	13
0093 125	1	Wilson	Pub	1	119	No
0093 126	1	Wilson	Pub	1	145	No	43	27	17	14
0093 222	1	Wilson	Pub	2	141	No	44	28	50	40
0093 225	1	Wilson	Pub	2	114	No
0093 226	1	Wilson	Pub	2	119	No
0093 228	4	Wilson	Prv	2	620	No
0093 232	1	Wilson	Pub	2	158	No	16	10	32	27
0093 233	1	Wilson	Pub	2	117	No
0093 234	2	Wilson	Pub	2	229	No
0093 331	9	Wilson	Prv	3	1665	No	60	1	14	1
0093 335	1	Wilson	Pub	3	148	No	64	45	26	22
0093 337	1	Wilson	Pub	3	150	No	23	14	27	23
0093 338	1	Wilson	Pub	3	118	No	85	58	24	20
0093 339	1	Wilson	Pub	3	118	No	74	52	25	21
0093 340	1	Wilson	Pub	3	118	No	72	50	28	24
0093 341	1	Wilson	Pub	3	115	No	73	51	69	55
0093 342	1	Wilson	Pub	3	118	No	71	49	52	41
0093 343	1	Wilson	Pub	3	145	No	70	48	53	42
0094 116	1	Wilson	Pub	1	143	Yes	41	25	48	39
0094 121	10	Wilson	Prv	2	1794	Yes	17	1	46	1
0094 122	1	Wilson	Pub	2	142	Yes	56	38	34	29
0094 125	2	Wilson	Pub	2	225	Yes
0094 126	2	Wilson	Pub	2	221	Yes
0094 201	1	Wilson	Pub	0	147	Yes	53	35	42	34
0094 202	1	Wilson	Pub	0	152	Yes	55	37	40	33
0094 203	1	Wilson	Pub	0	107	Yes	54	36	71	57
0094 204	3	Wilson	Prv	0	619	Yes	87	1	90	1
0094 212	1	Wilson	Pub	1	164	Yes	24	15	37	31
0094 216	1	Wilson	Pub	1	118	Yes	47	38
0094 217	1	Wilson	Pub	1	155	Yes	43	35
0094 222	1	Wilson	Pub	2	113	Yes
0094 223	1	Wilson	Pub	2	119	Yes
0094 224	1	Wilson	Pub	2	116	Yes
0094 226	1	Wilson	Pub	2	161	Yes	34	21	11	10
0094 227	1	Wilson	Pub	2	160	Yes	35	22	35	30
0095 101	6	Wilson	Prv	1	1056	No	69	5	89	6
0095 111	1	Wilson	Pub	1	111	No	77	60
0095 112	1	Wilson	Pub	1	120	No	76	59
0095 113	1	Wilson	Pub	1	116	No	82	62
0095 114	1	Wilson	Pub	1	122	No	79	55	75	58
0095 115	1	Wilson	Pub	1	166	No
0095 116	1	Wilson	Pub	1	138	No	47	30	23	19
0095 117	1	Wilson	Pub	1	167	No	26	17	21	17
0095 130	1	Wilson	Pub	2	155	No	52	34
0095 131	1	Wilson	Pub	2	119	No
0095 132	1	Wilson	Pub	2	117	No
0095 133	1	Wilson	Pub	2	115	No
0148 107	2	Forbes	Sha	1	183	No	52	41	58	46
0148 108	2	Forbes	Sha	1	183	No	64	50	55	43
0148 109	2	Forbes	Sha	1	183	No	60	48	57	45
0148 110	2	Forbes	Sha	1	192	No	55	44	59	47
0148 111	2	Forbes	Prv	1	183	No	54	43	56	44
0148 151	2	Forbes	Prv	1	284	No	17	9	45	33
0148 152	2	Forbes	Prv	1	291	No	18	10	40	29	29	18	52	40
0148 153	2	Forbes	Prv	1	280	No	19	11	46	34
0148 154	2	Forbes	Prv	1	311	No	16	8	28	19	19	11	38	26
0148 155	2	Forbes	Prv	1	349	No	12	4	27	18	2	1	30	19
0148 156	4	Forbes	Prv	1	594	No	36	1	39	2	16	1	31	2
0148 206	2	Forbes	Prv	2	183	Yes	51	40	54	42
0148 207	2	Forbes	Sha	2	192	Yes	53	42	61	49
0148 208	2	Forbes	Sha	2	183	Yes	56	45	60	48
0148 209	2	Forbes	Sha	2	183	Yes	58	46	37	25
0148 210	2	Forbes	Sha	2	192	Yes	43	32
0148 211	2	Forbes	Prv	2	183	Yes	50	39	49	37
0148 213	2	Forbes	Prv	2	193	Yes	48	36
0148 215	2	Forbes	Prv	2	201	Yes	47	35
0148 217	2	Forbes	Prv	2	244	No	31	22	39	27
0148 218	2	Forbes	Prv	2	275	No	32	23	53	41
0148 219	2	Forbes	Prv	2	246	No	13	5	32	20
0148 220	2	Forbes	Sha	2	248	No	14	6	33	21
0148 221	2	Forbes	Sha	2	248	No	15	7	35	23
0148 224	1	Forbes	Sha	2	142	No	8	2
0148 234	2	Forbes	Prv	2	238	No	48	37	61	49	40	28	65	51
0148 235	2	Forbes	Prv	2	291	No	34	25	15	10
0148 237	2	Forbes	Prv	2	234	No	33	24	46	35	44	32	64	50
0148 239	2	Forbes	Prv	2	218	No	49	38	41	29
0148 251	2	Forbes	Prv	2	293	Yes	9	2	3	2
0148 252	2	Forbes	Prv	2	298	Yes	29	20	38	28	5	4	7	6
0148 253	2	Forbes	Prv	2	287	Yes	30	21	27	16
0148 254	2	Forbes	Prv	2	306	Yes	10	3	26	17	14	9	6	5
0148 255	2	Forbes	Prv	2	346	Yes	21	12	8	1	34	22	4	3
0148 261	2	Forbes	Prv	2	293	Yes	23	14	41	30	50	38
0148 262	2	Forbes	Prv	2	293	Yes	45	34	22	13
0148 263	2	Forbes	Prv	2	293	Yes	24	15	44	33	42	30	51	39
0148 264	2	Forbes	Prv	2	296	Yes	35	26	21	12
0148 266	2	Forbes	Prv	2	295	Yes	25	16	47	36	28	17	9	7
0148 267	2	Forbes	Prv	2	296	Yes	42	31	10	8
0148 301	1	Forbes	Sha	3	147	No	20	9	24	9
0148 302	1	Forbes	Sha	3	115	No
0148 303	3	Forbes	Sha	3	311	No	62	1	66	1
0148 304	1	Forbes	Sha	3	130	No	11	8	25	10
0148 306	1	Forbes	Sha	3	136	No	3	3	17	6
0148 307	1	Forbes	Sha	3	120	No	5	5	18	7
0148 308	1	Forbes	Prv	3	130	No	1	1	20	8
0148 317	1	Forbes	Sha	3	125	No
0148 319	1	Forbes	Sha	3	125	No	4	4	12	4
0148 321	2	Forbes	Prv	3	248	No	22	13	36	24
0148 322	1	Forbes	Sha	3	131	No	6	6	13	5
0148 323	1	Forbes	Sha	3	127	No	63	11	7	7	11	3	62	11
0148 324	2	Forbes	Prv	3	294	No	37	27	23	14
0148 327	1	Forbes	Sha	3	145	No	2	2	57	10	1	1	63	12
0148 331	2	Forbes	Sha	3	286	No	59	47	26	15	43	31
0153 011	4	Spelman	Prv	1	930	No	49	49	11	11
0153 012	4	Spelman	Prv	1	930	No	7	7	14	14
0153 013	4	Spelman	Prv	2	930	No	34	34	44	44
0153 014	4	Spelman	Prv	2	930	No	6	6	37	37
0153 015	4	Spelman	Prv	3	930	No	41	41	17	17
0153 016	4	Spelman	Prv	3	930	No	36	36	43	43
0153 017	4	Spelman	Prv	4	930	No	43	43	15	15
0153 018	4	Spelman	Prv	4	930	No	48	48	50	50
0153 021	4	Spelman	Prv	1	930	No	17	17	7	7
0153 022	4	Spelman	Prv	1	930	No	10	10	8	8
0153 023	4	Spelman	Prv	2	930	No	5	5	2	2
0153 024	4	Spelman	Prv	2	930	No	9	9	1	1
0153 025	4	Spelman	Prv	3	930	No	28	28	40	40
0153 026	4	Spelman	Prv	3	930	No	26	26	19	19
0153 032	4	Spelman	Prv	1	930	No	37	37	36	36
0153 034	4	Spelman	Prv	2	930	No	4	4	20	20
0153 035	4	Spelman	Prv	3	930	No	21	21	21	21
0153 036	4	Spelman	Prv	3	930	No	20	20	31	31
0153 037	4	Spelman	Prv	4	930	No	24	24	33	33
0153 038	4	Spelman	Prv	4	930	No	23	23	34	34
0153 041	4	Spelman	Prv	1	930	No	28	28
0153 045	4	Spelman	Prv	3	930	No	16	16	12	12
0153 046	4	Spelman	Prv	3	930	No	11	11	13	13
0153 047	4	Spelman	Prv	4	930	No	40	40	46	46
0153 048	4	Spelman	Prv	4	930	No	32	32	30	30
0153 051	4	Spelman	Prv	1	930	No	31	31	47	47
0153 052	4	Spelman	Prv	1	930	No	30	30	6	6
0153 053	4	Spelman	Prv	2	930	No	12	12	29	29
0153 054	4	Spelman	Prv	2	930	No	8	8	4	4
0153 055	4	Spelman	Prv	3	930	No	33	33	10	10
0153 056	4	Spelman	Prv	3	930	No	1	1	9	9
0153 061	4	Spelman	Prv	1	930	No	45	45	39	39
0153 063	4	Spelman	Prv	2	930	No	13	13	22	22
0153 064	4	Spelman	Prv	2	930	No	14	14	27	27
0153 065	4	Spelman	Prv	3	930	No	18	18	24	24
0153 066	4	Spelman	Prv	3	930	No	22	22	25	25
0153 067	4	Spelman	Prv	4	930	No	29	29	49	49
0153 068	4	Spelman	Prv	4	930	No	42	42	16	16
0153 071	4	Spelman	Prv	A	930	No	38	38	51	51
0153 073	4	Spelman	Prv	2	930	No	39	39	26	26
0153 074	4	Spelman	Prv	2	930	No	47	47	38	38
0153 075	4	Spelman	Prv	3	930	No	2	2	35	35
0153 076	4	Spelman	Prv	3	930	No	3	3	5	5
0153 077	4	Spelman	Prv	4	930	No	50	50	32	32
0153 078	4	Spelman	Prv	4	930	No	44	44	23	23
0153 081	4	Spelman	Prv	A	930	No	35	35	45	45
0153 082	4	Spelman	Prv	A	930	No	19	19	18	18
0153 083	4	Spelman	Prv	2	930	No	15	15	48	48
0153 084	4	Spelman	Prv	2	930	No	25	25	3	3
0153 085	4	Spelman	Prv	3	930	No	27	27	42	42
0153 086	4	Spelman	Prv	3	930	No	46	46	41	41
0162 301	4	Wilson	Prv	3	617	No	33	5	84	13
0162 302	4	Wilson	Prv	3	606	No
0162 401	6	Wilson	Prv	4	881	No	30	3	51	4
0162 402	6	Wilson	Prv	4	881	No	32	4	85	5
0164 111	4	Wilson	Prv	1	613	No	77	9	79	11
0164 112	4	Wilson	Prv	1	614	No	46	8	41	4
0164 121	4	Wilson	Prv	2	605	No	86	12	78	10
0164 122	4	Wilson	Prv	2	630	No	1	1	18	2
0164 131	6	Wilson	Prv	3	865	No	22	2	15	1
0164 132	6	Wilson	Prv	3	844	No	13	1	38	3
0164 133	2	Wilson	Pub	3	200	No
0164 135	4	Wilson	Pub	3	508	No	80	11	73	8
0164 201	4	Wilson	Prv	A	703	No	36	6	49	5
0164 202	4	Wilson	Prv	A	627	No	40	7	67	6
0164 212	4	Wilson	Prv	1	606	No	78	10	72	7
0164 231	4	Wilson	Pub	3	513	No
0164 232	4	Wilson	Prv	3	603	No	9	3	74	9
0592 125	3	Forbes	Prv	1	372	No
0592 126	1	Forbes	Prv	1	172	No
0592 131	2	Forbes	Sha	1	208	No
0592 132	2	Forbes	Sha	1	185	No
0592 133	1	Forbes	Sha	1	115	No
0592 134	1	Forbes	Sha	1	108	No
0592 135	1	Forbes	Sha	1	115	No
0592 136	1	Forbes	Sha	1	105	No
0592 137	2	Forbes	Sha	1	185	No
0592 138	2	Forbes	Sha	1	186	No
0592 142	1	Forbes	Pub	1	168	No
0592 145	1	Forbes	Pub	1	144	No
0592 147	1	Forbes	Pub	1	172	No
0592 148	1	Forbes	Pub	1	167	No
0592 149	1	Forbes	Pub	1	158	No
0592 150	1	Forbes	Pub	1	166	No
0592 152	1	Forbes	Pub	1	167	No
0592 154	1	Forbes	Pub	1	170	No
0592 155	1	Forbes	Pub	1	178	No
0592 156	1	Forbes	Pub	1	171	No
0592 174	1	Forbes	Sha	1	107	No
0592 178	3	Forbes	Prv	1	363	No
0592 227	2	Forbes	Pub	2	291	No
0592 228	2	Forbes	Pub	2	185	No
0592 231	2	Forbes	Pub	2	282	No
0592 232	2	Forbes	Pub	2	185	No
0592 234	2	Forbes	Pub	2	180	No
0592 236	2	Forbes	Pub	2	180	No
0592 238	2	Forbes	Pub	2	185	No
0592 242	1	Forbes	Pub	2	167	No
0592 244	1	Forbes	Pub	2	168	No
0592 245	1	Forbes	Pub	2	166	No
0592 246	1	Forbes	Pub	2	168	No
0592 247	1	Forbes	Pub	2	170	No
0592 248	1	Forbes	Pub	2	170	No
0592 249	1	Forbes	Pub	2	161	No
0592 250	1	Forbes	Pub	2	168	No
0592 252	1	Forbes	Pub	2	167	No
0592 254	1	Forbes	Pub	2	167	No
0592 255	1	Forbes	Pub	2	179	Yes
0592 256	1	Forbes	Pub	2	169	Yes
0592 257	1	Forbes	Pub	2	172	Yes
0592 258	1	Forbes	Pub	2	180	Yes
0592 259	1	Forbes	Pub	2	172	Yes
0592 260	1	Forbes	Pub	2	162	Yes
0592 261	1	Forbes	Pub	2	167	Yes
0592 263	1	Forbes	Pub	2	166	Yes
0592 265	2	Forbes	Pub	2	343	Yes
0592 266	1	Forbes	Pub	2	160	Yes
0592 268	1	Forbes	Pub	2	175	Yes
0592 270	1	Forbes	Pub	2	173	Yes
0592 323	3	Forbes	Pub	3	392	No
0592 327	2	Forbes	Pub	3	288	No
0592 328	2	Forbes	Pub	3	185	No
0592 331	2	Forbes	Pub	3	279	No
0592 332	2	Forbes	Pub	3	184	No
0592 334	2	Forbes	Pub	3	180	No
0592 336	2	Forbes	Pub	3	180	No
0592 337	3	Forbes	Pub	3	291	No
0592 338	2	Forbes	Pub	3	184	No
0592 374	2	Forbes	Pub	3	180	No
0592 376	2	Forbes	Pub	3	180	No
0592 377	2	Forbes	Pub	3	279	No
0592 378	2	Forbes	Pub	3	184	No
0592 426	2	Forbes	Pub	4	180	No
0592 427	2	Forbes	Pub	4	284	No
0592 428	2	Forbes	Pub	4	181	No
0592 431	2	Forbes	Pub	4	270	No
0592 432	2	Forbes	Pub	4	181	No
0592 434	2	Forbes	Pub	4	180	No
0592 436	2	Forbes	Pub	4	180	No
0592 438	2	Forbes	Pub	4	181	No
0603 101	2	Upperclass	Prv	1	288	No	457	56	562	91
0603 102	4	Upperclass	Prv	1	755	No	172	12	241	15
0603 104	1	Upperclass	Sha	1	148	No	465	328	546	364
0603 106	1	Upperclass	Sha	1	147	No	479	336	547	365
0603 107	4	Upperclass	Prv	1	510	No	575	42	681	60
0603 108	1	Upperclass	Sha	1	148	No	421	307	52	32
0603 110	1	Upperclass	Sha	1	147	No	422	308	574	380
0603 117	2	Upperclass	Prv	1	337	No	411	63
0603 121	1	Upperclass	Sha	1	190	No	61	40	249	167
0603 122	2	Upperclass	Prv	1	305	No	70	15	374	61
0603 123	1	Upperclass	Sha	1	166	No	63	42	297	201
0603 124	1	Upperclass	Sha	1	147	No	218	155	484	331
0603 125	1	Upperclass	Sha	1	166	No	64	43	237	158
0603 126	1	Upperclass	Sha	1	148	No	217	154	551	368
0603 127	1	Upperclass	Sha	1	166	No	65	44	238	159
0603 128	1	Upperclass	Sha	1	147	No	464	327	394	276
0603 130	1	Upperclass	Sha	1	148	No	463	326	395	277
0603 131	1	Upperclass	Sha	1	196	No	60	39	91	59
0603 133	1	Upperclass	Sha	1	196	No	62	41	104	68
0603 136	1	Upperclass	Sha	1	147	No	454	320	386	270
0603 138	1	Upperclass	Sha	1	148	No	453	319	385	269
0603 140	4	Upperclass	Prv	1	755	No	323	15	155	10
0603 142	1	Upperclass	Sha	1	140	No	534	359	383	267
0603 144	1	Upperclass	Sha	1	154	No	317	234	384	268
0603 147	2	Upperclass	Prv	1	280	No	481	62	629	104
0603 148	1	Upperclass	Sha	1	166	No	291	214	16	9
0603 149	2	Upperclass	Prv	1	280	No	564	88	485	76
0603 150	1	Upperclass	Sha	1	166	No	290	213	15	8
0603 153	2	Upperclass	Prv	1	280	No	549	85	613	97
0603 156	1	Upperclass	Sha	1	166	No	298	221	444	301
0603 158	1	Upperclass	Sha	1	166	No	299	222	282	188
0603 160	1	Independent	Sha	1	147	No	31	25
0603 162	1	Independent	Sha	1	140	No	41	33
0603 164	2	Independent	Prv	1	278	No	114	23	99	18
0603 168	2	Independent	Prv	1	278	No	19	4	26	3
0603 170	2	Independent	Prv	1	278	No	57	9	8	1
0603 171	1	Independent	Sha	1	166	No	92	70
0603 172	2	Independent	Prv	1	278	No	50	7	29	4
0603 173	1	Independent	Sha	1	166	No	105	77
0603 174	2	Independent	Prv	1	278	No	39	5	18	2
0603 201	2	Upperclass	Prv	2	288	No	577	89	483	75
0603 202	4	Upperclass	Prv	2	755	No	224	13	240	14
0603 207	4	Upperclass	Prv	2	510	No	554	39	711	68
0603 213	1	Upperclass	Sha	2	166	No	251	183	45	26
0603 215	1	Upperclass	Sha	2	166	No	256	187	44	25
0603 217	2	Upperclass	Prv	2	337	No	455	73
0603 221	1	Upperclass	Sha	2	190	No	79	50	107	69
0603 222	2	Upperclass	Prv	2	305	No	171	30	159	35
0603 223	1	Upperclass	Sha	2	166	No	423	309	258	172
0603 224	1	Upperclass	Sha	2	147	No	311	231	575	381
0603 226	1	Upperclass	Sha	2	148	No	313	232	511	346
0603 231	1	Upperclass	Sha	2	196	No	39	24	51	31
0603 232	1	Upperclass	Sha	2	147	No	503	345	43	24
0603 233	1	Upperclass	Sha	2	196	No	40	25	49	29
0603 234	1	Upperclass	Sha	2	148	No	167	113	47	27
0603 236	1	Upperclass	Sha	2	147	No	168	114	548	366
0603 238	1	Upperclass	Sha	2	148	No	169	115	117	75
0603 240	4	Upperclass	Prv	2	755	No	312	14	118	9
0603 242	1	Upperclass	Sha	2	140	No	308	228	564	375
0603 244	1	Upperclass	Sha	2	154	No	42	23
0603 247	2	Upperclass	Prv	2	280	No	470	58	170	36
0603 248	1	Upperclass	Sha	2	166	No	242	174
0603 249	2	Upperclass	Prv	2	280	No	471	59	391	62
0603 250	1	Upperclass	Sha	2	166	No	241	173
0603 252	1	Upperclass	Sha	2	166	No	285	209	164	105
0603 253	2	Upperclass	Prv	2	280	No	433	54	304	55
0603 254	1	Upperclass	Sha	2	166	No	286	210	163	104
0603 260	1	Independent	Sha	2	151	No	14	13	19	17
0603 262	1	Independent	Sha	2	161	No	13	12	20	18
0603 264	2	Independent	Prv	2	278	No	107	20	96	15
0603 265	1	Independent	Sha	2	166	No	33	27	1	1
0603 266	2	Independent	Prv	2	278	No	106	19	97	16
0603 267	1	Independent	Sha	2	166	No	15	14	3	3
0603 268	2	Upperclass	Prv	2	278	No	440	55	354	60
0603 270	2	Upperclass	Prv	2	278	No	380	44	413	64
0603 271	1	Independent	Sha	2	166	No	45	36	39	33
0603 272	2	Independent	Prv	2	278	No	112	22	101	19
0603 273	1	Independent	Sha	2	166	No	98	74	13	12
0603 274	2	Independent	Prv	2	278	No	111	21	109	22
0603 301	2	Upperclass	Prv	3	288	No	532	81	532	85
0603 302	4	Upperclass	Prv	3	755	No	417	20	46	6
0603 307	4	Upperclass	Prv	3	510	No	664	73	741	84
0603 308	1	Upperclass	Sha	3	148	No	500	342	124	79
0603 322	2	Upperclass	Prv	3	297	No	428	52	558	90
0603 324	1	Upperclass	Sha	3	147	No	501	343	390	274
0603 326	1	Upperclass	Sha	3	148	No	502	344	387	271
0603 328	1	Upperclass	Sha	3	147	No	158	108	389	273
0603 330	1	Upperclass	Sha	3	148	No	157	107	388	272
0603 331	1	Upperclass	Sha	3	196	No	57	36	89	57
0603 333	1	Upperclass	Sha	3	196	No	56	35	88	56
0603 335	1	Upperclass	Sha	3	160	No	450	318	503	341
0603 336	1	Upperclass	Sha	3	147	No	377	261
0603 338	1	Upperclass	Sha	3	148	No	376	260
0603 340	4	Upperclass	Prv	3	755	No	400	18	213	13
0603 345	1	Upperclass	Sha	3	181	No	292	215	231	153
0603 348	1	Upperclass	Sha	3	166	No	402	296	167	108
0603 350	1	Upperclass	Sha	3	166	No	187	129	165	106
0603 352	1	Upperclass	Sha	3	166	No	188	130	168	109
0603 353	2	Upperclass	Prv	3	280	No	504	72	425	67
0603 354	1	Upperclass	Sha	3	166	No	189	131	166	107
0603 355	1	Upperclass	Sha	3	181	No	58	37	136	88
0603 360	1	Upperclass	Sha	3	151	No	185	127	418	292
0603 361	1	Upperclass	Sha	3	160	No	59	38	488	333
0603 362	1	Upperclass	Sha	3	161	No	186	128	353	243
0603 364	2	Upperclass	Prv	3	278	No	522	79	609	95
0603 366	2	Upperclass	Prv	3	278	No	498	70	626	103
0603 367	4	Independent	Prv	3	783	No	61	4	44	3
0603 368	2	Upperclass	Prv	3	278	No	497	69	617	98
0603 370	2	Upperclass	Prv	3	278	No	499	71	618	99
0603 371	1	Upperclass	Sha	3	166	No	293	216	294	198
0603 372	2	Upperclass	Prv	3	278	No	496	68	625	102
